Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_24_103,VPWR,li1,55.6600,78.8800,1.799920
FILLER_24_88,VPWR,li1,47.8400,78.8800,1.799928
FILLER_24_78,VPWR,li1,42.7800,78.8800,1.799934
FILLER_24_66,VPWR,li1,38.6400,78.8800,1.799939
FILLER_24_57,VPWR,li1,32.6600,78.8800,1.799947
FILLER_24_42,VPWR,li1,27.6000,78.8800,1.799958
FILLER_24_29,VPWR,li1,20.2400,78.8800,1.799962
FILLER_24_27,VPWR,li1,18.1700,78.8800,1.799959
FILLER_24_23,VPWR,li1,17.0200,78.8800,1.799959
FILLER_24_19,VPWR,li1,14.4900,78.8800,1.799956
FILLER_24_7,VPWR,li1,11.5000,78.8800,1.799955
FILLER_23_169,VPWR,li1,83.9500,73.4400,1.799772
FILLER_23_167,VPWR,li1,82.5700,73.4400,1.799772
FILLER_23_159,VPWR,li1,80.5000,73.4400,1.799773
FILLER_23_143,VPWR,li1,71.5300,73.4400,1.799783
FILLER_23_137,VPWR,li1,69.9200,73.4400,1.799786
FILLER_23_125,VPWR,li1,65.7800,73.4400,1.799793
FILLER_23_113,VPWR,li1,60.2600,73.4400,1.799806
FILLER_23_111,VPWR,li1,56.8100,73.4400,1.799812
FILLER_23_103,VPWR,li1,54.7400,73.4400,1.799816
FILLER_23_94,VPWR,li1,50.1400,73.4400,1.799827
FILLER_23_72,VPWR,li1,39.1000,73.4400,1.799868
FILLER_23_60,VPWR,li1,34.0400,73.4400,1.799889
FILLER_23_55,VPWR,li1,31.0500,73.4400,1.799899
FILLER_23_43,VPWR,li1,26.2200,73.4400,1.799921
FILLER_23_31,VPWR,li1,22.5400,73.4400,1.799943
FILLER_23_19,VPWR,li1,17.0200,73.4400,1.799939
FILLER_23_7,VPWR,li1,11.5000,73.4400,1.799933
FILLER_22_155,VPWR,li1,77.0500,73.4400,1.799777
FILLER_22_139,VPWR,li1,69.6900,73.4400,1.799786
FILLER_22_127,VPWR,li1,66.7000,73.4400,1.799793
FILLER_22_112,VPWR,li1,57.5000,73.4400,1.799812
FILLER_22_95,VPWR,li1,50.6000,73.4400,1.799827
FILLER_22_78,VPWR,li1,41.6300,73.4400,1.799854
FILLER_22_64,VPWR,li1,35.6500,73.4400,1.799878
FILLER_22_56,VPWR,li1,33.1200,73.4400,1.799889
FILLER_22_44,VPWR,li1,28.5200,73.4400,1.799910
FILLER_22_32,VPWR,li1,23.0000,73.4400,1.799943
FILLER_22_25,VPWR,li1,17.7100,73.4400,1.799939
FILLER_22_13,VPWR,li1,14.2600,73.4400,1.799937
FILLER_21_161,VPWR,li1,80.5000,68.0000,1.799728
FILLER_21_149,VPWR,li1,76.8200,68.0000,1.799729
FILLER_21_137,VPWR,li1,68.7700,68.0000,1.799732
FILLER_21_133,VPWR,li1,67.6200,68.0000,1.799732
FILLER_21_111,VPWR,li1,56.8100,68.0000,1.799746
FILLER_21_57,VPWR,li1,33.5800,68.0000,1.799839
FILLER_21_54,VPWR,li1,30.8200,68.0000,1.799856
FILLER_21_43,VPWR,li1,25.5300,68.0000,1.799891
FILLER_21_35,VPWR,li1,23.4600,68.0000,1.799904
FILLER_21_14,VPWR,li1,12.1900,68.0000,1.799918
FILLER_21_10,VPWR,li1,11.0400,68.0000,1.799918
FILLER_20_169,VPWR,li1,83.4900,68.0000,1.799728
FILLER_20_165,VPWR,li1,82.3400,68.0000,1.799728
FILLER_20_153,VPWR,li1,78.6600,68.0000,1.799729
FILLER_20_141,VPWR,li1,73.1400,68.0000,1.799730
FILLER_20_139,VPWR,li1,69.6900,68.0000,1.799731
FILLER_20_135,VPWR,li1,68.5400,68.0000,1.799732
FILLER_20_123,VPWR,li1,64.8600,68.0000,1.799733
FILLER_20_108,VPWR,li1,57.0400,68.0000,1.799746
FILLER_20_104,VPWR,li1,53.5900,68.0000,1.799759
FILLER_20_100,VPWR,li1,52.4400,68.0000,1.799759
FILLER_20_88,VPWR,li1,48.7600,68.0000,1.799770
FILLER_20_83,VPWR,li1,43.9300,68.0000,1.799794
FILLER_20_77,VPWR,li1,42.3200,68.0000,1.799794
FILLER_20_45,VPWR,li1,26.6800,68.0000,1.799891
FILLER_20_37,VPWR,li1,24.3800,68.0000,1.799904
FILLER_20_18,VPWR,li1,14.7200,68.0000,1.799919
FILLER_20_6,VPWR,li1,11.0400,68.0000,1.799918
FILLER_19_162,VPWR,li1,80.7300,62.5600,1.799842
FILLER_19_154,VPWR,li1,78.2000,62.5600,1.799843
FILLER_19_139,VPWR,li1,70.1500,62.5600,1.799854
FILLER_19_113,VPWR,li1,58.8800,62.5600,1.799879
FILLER_19_111,VPWR,li1,56.8100,62.5600,1.799884
FILLER_19_105,VPWR,li1,55.2000,62.5600,1.799884
FILLER_19_93,VPWR,li1,51.0600,62.5600,1.799893
FILLER_19_81,VPWR,li1,45.5400,62.5600,1.799905
FILLER_19_69,VPWR,li1,40.0200,62.5600,1.799917
FILLER_19_57,VPWR,li1,34.5000,62.5600,1.799929
FILLER_19_52,VPWR,li1,30.3600,62.5600,1.799938
FILLER_19_40,VPWR,li1,26.6800,62.5600,1.799947
FILLER_19_28,VPWR,li1,21.1600,62.5600,1.799960
FILLER_19_16,VPWR,li1,15.6400,62.5600,1.799952
FILLER_19_7,VPWR,li1,8.9700,62.5600,1.799947
FILLER_18_173,VPWR,li1,85.7900,62.5600,1.799839
FILLER_18_149,VPWR,li1,74.2900,62.5600,1.799848
FILLER_18_141,VPWR,li1,72.2200,62.5600,1.799851
FILLER_18_132,VPWR,li1,68.0800,62.5600,1.799857
FILLER_18_121,VPWR,li1,63.0200,62.5600,1.799867
FILLER_18_109,VPWR,li1,58.4200,62.5600,1.799879
FILLER_18_97,VPWR,li1,52.9000,62.5600,1.799889
FILLER_18_85,VPWR,li1,47.3800,62.5600,1.799901
FILLER_18_81,VPWR,li1,43.4700,62.5600,1.799910
FILLER_18_73,VPWR,li1,40.9400,62.5600,1.799917
FILLER_18_61,VPWR,li1,36.3400,62.5600,1.799925
FILLER_18_49,VPWR,li1,30.8200,62.5600,1.799938
FILLER_18_25,VPWR,li1,17.7100,62.5600,1.799954
FILLER_18_3,VPWR,li1,7.8200,62.5600,1.799946
FILLER_17_169,VPWR,li1,83.9500,57.1200,1.799927
FILLER_17_167,VPWR,li1,82.5700,57.1200,1.799927
FILLER_17_161,VPWR,li1,80.9600,57.1200,1.799929
FILLER_17_149,VPWR,li1,76.8200,57.1200,1.799930
FILLER_17_137,VPWR,li1,71.3000,57.1200,1.799934
FILLER_17_125,VPWR,li1,65.7800,57.1200,1.799936
FILLER_17_113,VPWR,li1,60.2600,57.1200,1.799942
FILLER_17_111,VPWR,li1,56.8100,57.1200,1.799947
FILLER_17_105,VPWR,li1,55.2000,57.1200,1.799947
FILLER_17_93,VPWR,li1,51.0600,57.1200,1.799951
FILLER_17_81,VPWR,li1,45.5400,57.1200,1.799958
FILLER_17_69,VPWR,li1,40.0200,57.1200,1.799963
FILLER_17_57,VPWR,li1,34.5000,57.1200,1.799969
FILLER_17_55,VPWR,li1,31.0500,57.1200,1.799974
FILLER_17_51,VPWR,li1,29.9000,57.1200,1.799974
FILLER_17_39,VPWR,li1,26.2200,57.1200,1.799978
FILLER_17_33,VPWR,li1,21.3900,57.1200,1.799983
FILLER_17_25,VPWR,li1,18.8600,57.1200,1.799981
FILLER_17_13,VPWR,li1,14.2600,57.1200,1.799979
FILLER_17_7,VPWR,li1,9.4300,57.1200,1.799976
FILLER_16_172,VPWR,li1,84.8700,57.1200,1.799926
FILLER_16_168,VPWR,li1,83.7200,57.1200,1.799927
FILLER_16_156,VPWR,li1,80.0400,57.1200,1.799929
FILLER_16_144,VPWR,li1,74.5200,57.1200,1.799931
FILLER_16_117,VPWR,li1,60.0300,57.1200,1.799942
FILLER_16_109,VPWR,li1,57.5000,57.1200,1.799945
FILLER_16_97,VPWR,li1,52.9000,57.1200,1.799949
FILLER_16_85,VPWR,li1,47.3800,57.1200,1.799956
FILLER_16_83,VPWR,li1,43.9300,57.1200,1.799961
FILLER_16_77,VPWR,li1,42.3200,57.1200,1.799961
FILLER_16_65,VPWR,li1,38.1800,57.1200,1.799965
FILLER_16_53,VPWR,li1,32.6600,57.1200,1.799971
FILLER_16_41,VPWR,li1,27.1400,57.1200,1.799978
FILLER_16_29,VPWR,li1,21.6200,57.1200,1.799983
FILLER_16_26,VPWR,li1,17.9400,57.1200,1.799981
FILLER_16_18,VPWR,li1,15.6400,57.1200,1.799979
FILLER_16_6,VPWR,li1,11.0400,57.1200,1.799976
FILLER_15_172,VPWR,li1,84.8700,51.6800,1.799906
FILLER_15_157,VPWR,li1,79.5800,51.6800,1.799907
FILLER_15_150,VPWR,li1,74.7500,51.6800,1.799910
FILLER_15_144,VPWR,li1,73.1400,51.6800,1.799910
FILLER_15_128,VPWR,li1,66.2400,51.6800,1.799915
FILLER_15_113,VPWR,li1,60.2600,51.6800,1.799921
FILLER_15_109,VPWR,li1,56.3500,51.6800,1.799925
FILLER_15_101,VPWR,li1,53.8200,51.6800,1.799928
FILLER_15_69,VPWR,li1,40.0200,51.6800,1.799942
FILLER_15_57,VPWR,li1,34.5000,51.6800,1.799948
FILLER_15_44,VPWR,li1,28.5200,51.6800,1.799956
FILLER_15_32,VPWR,li1,23.0000,51.6800,1.799965
FILLER_15_17,VPWR,li1,13.8000,51.6800,1.799961
FILLER_15_10,VPWR,li1,10.3500,51.6800,1.799960
FILLER_15_6,VPWR,li1,9.2000,51.6800,1.799959
FILLER_14_154,VPWR,li1,76.8200,51.6800,1.799908
FILLER_14_141,VPWR,li1,71.3000,51.6800,1.799911
FILLER_14_137,VPWR,li1,69.2300,51.6800,1.799912
FILLER_14_121,VPWR,li1,63.0200,51.6800,1.799918
FILLER_14_109,VPWR,li1,58.4200,51.6800,1.799923
FILLER_14_97,VPWR,li1,52.9000,51.6800,1.799928
FILLER_14_85,VPWR,li1,47.3800,51.6800,1.799935
FILLER_14_81,VPWR,li1,43.4700,51.6800,1.799938
FILLER_14_69,VPWR,li1,40.0200,51.6800,1.799942
FILLER_14_45,VPWR,li1,26.4500,51.6800,1.799959
FILLER_14_36,VPWR,li1,22.5400,51.6800,1.799969
FILLER_14_29,VPWR,li1,19.3200,51.6800,1.799965
FILLER_14_24,VPWR,li1,16.7900,51.6800,1.799963
FILLER_13_174,VPWR,li1,86.0200,46.2400,1.799944
FILLER_13_167,VPWR,li1,82.5700,46.2400,1.799945
FILLER_13_158,VPWR,li1,79.1200,46.2400,1.799946
FILLER_13_147,VPWR,li1,73.3700,46.2400,1.799947
FILLER_13_135,VPWR,li1,70.3800,46.2400,1.799949
FILLER_13_125,VPWR,li1,63.9400,46.2400,1.799952
FILLER_13_113,VPWR,li1,60.2600,46.2400,1.799953
FILLER_13_111,VPWR,li1,56.8100,46.2400,1.799956
FILLER_13_105,VPWR,li1,55.2000,46.2400,1.799956
FILLER_13_93,VPWR,li1,51.0600,46.2400,1.799958
FILLER_13_81,VPWR,li1,45.5400,46.2400,1.799962
FILLER_13_69,VPWR,li1,40.0200,46.2400,1.799965
FILLER_13_57,VPWR,li1,34.5000,46.2400,1.799968
FILLER_13_54,VPWR,li1,30.8200,46.2400,1.799971
FILLER_13_40,VPWR,li1,24.6100,46.2400,1.799975
FILLER_13_34,VPWR,li1,21.8500,46.2400,1.799977
FILLER_13_27,VPWR,li1,18.4000,46.2400,1.799972
FILLER_13_15,VPWR,li1,15.1800,46.2400,1.799969
FILLER_13_11,VPWR,li1,10.8100,46.2400,1.799964
FILLER_13_7,VPWR,li1,9.6600,46.2400,1.799964
FILLER_12_171,VPWR,li1,84.4100,46.2400,1.799945
FILLER_12_165,VPWR,li1,82.1100,46.2400,1.799945
FILLER_12_153,VPWR,li1,78.6600,46.2400,1.799946
FILLER_12_141,VPWR,li1,73.1400,46.2400,1.799947
FILLER_12_138,VPWR,li1,69.4600,46.2400,1.799949
FILLER_12_130,VPWR,li1,67.1600,46.2400,1.799950
FILLER_12_121,VPWR,li1,62.5600,46.2400,1.799952
FILLER_12_109,VPWR,li1,58.4200,46.2400,1.799955
FILLER_12_97,VPWR,li1,52.9000,46.2400,1.799957
FILLER_12_85,VPWR,li1,47.3800,46.2400,1.799961
FILLER_12_83,VPWR,li1,43.9300,46.2400,1.799964
FILLER_12_77,VPWR,li1,42.3200,46.2400,1.799964
FILLER_12_65,VPWR,li1,38.1800,46.2400,1.799966
FILLER_12_53,VPWR,li1,32.6600,46.2400,1.799970
FILLER_12_41,VPWR,li1,27.1400,46.2400,1.799973
FILLER_12_29,VPWR,li1,21.6200,46.2400,1.799975
FILLER_12_25,VPWR,li1,17.7100,46.2400,1.799972
FILLER_12_3,VPWR,li1,7.3600,46.2400,1.799962
FILLER_11_175,VPWR,li1,86.2500,40.8000,1.799819
FILLER_11_160,VPWR,li1,79.3500,40.8000,1.799822
FILLER_11_154,VPWR,li1,77.7400,40.8000,1.799826
FILLER_11_121,VPWR,li1,61.8700,40.8000,1.799851
FILLER_11_113,VPWR,li1,59.3400,40.8000,1.799857
FILLER_11_111,VPWR,li1,56.8100,40.8000,1.799867
FILLER_11_105,VPWR,li1,55.2000,40.8000,1.799867
FILLER_11_93,VPWR,li1,51.0600,40.8000,1.799877
FILLER_11_81,VPWR,li1,45.5400,40.8000,1.799891
FILLER_11_69,VPWR,li1,40.0200,40.8000,1.799905
FILLER_11_57,VPWR,li1,34.5000,40.8000,1.799919
FILLER_11_55,VPWR,li1,31.0500,40.8000,1.799929
FILLER_11_32,VPWR,li1,20.9300,40.8000,1.799956
FILLER_11_20,VPWR,li1,17.4800,40.8000,1.799954
FILLER_11_16,VPWR,li1,13.1100,40.8000,1.799951
FILLER_11_10,VPWR,li1,11.5000,40.8000,1.799951
FILLER_10_175,VPWR,li1,86.2500,40.8000,1.799819
FILLER_10_153,VPWR,li1,76.3600,40.8000,1.799826
FILLER_10_145,VPWR,li1,74.0600,40.8000,1.799829
FILLER_10_141,VPWR,li1,70.6100,40.8000,1.799834
FILLER_10_139,VPWR,li1,69.6900,40.8000,1.799834
FILLER_10_127,VPWR,li1,66.7000,40.8000,1.799840
FILLER_10_117,VPWR,li1,60.0300,40.8000,1.799857
FILLER_10_109,VPWR,li1,57.5000,40.8000,1.799862
FILLER_10_97,VPWR,li1,52.9000,40.8000,1.799873
FILLER_10_85,VPWR,li1,47.3800,40.8000,1.799886
FILLER_10_82,VPWR,li1,43.7000,40.8000,1.799895
FILLER_10_70,VPWR,li1,40.4800,40.8000,1.799905
FILLER_10_61,VPWR,li1,34.2700,40.8000,1.799919
FILLER_10_49,VPWR,li1,30.8200,40.8000,1.799929
FILLER_10_38,VPWR,li1,24.8400,40.8000,1.799946
FILLER_10_29,VPWR,li1,19.3200,40.8000,1.799956
FILLER_10_19,VPWR,li1,14.4900,40.8000,1.799952
FILLER_10_15,VPWR,li1,13.3400,40.8000,1.799952
FILLER_10_3,VPWR,li1,9.6600,40.8000,1.799950
FILLER_9_147,VPWR,li1,73.3700,35.3600,1.799880
FILLER_9_139,VPWR,li1,71.3000,35.3600,1.799882
FILLER_9_108,VPWR,li1,56.1200,35.3600,1.799893
FILLER_9_96,VPWR,li1,52.4400,35.3600,1.799897
FILLER_9_84,VPWR,li1,46.9200,35.3600,1.799902
FILLER_9_63,VPWR,li1,34.7300,35.3600,1.799927
FILLER_9_57,VPWR,li1,33.1200,35.3600,1.799932
FILLER_9_50,VPWR,li1,29.9000,35.3600,1.799939
FILLER_9_38,VPWR,li1,25.7600,35.3600,1.799956
FILLER_9_26,VPWR,li1,17.7100,35.3600,1.799964
FILLER_9_18,VPWR,li1,15.6400,35.3600,1.799964
FILLER_9_6,VPWR,li1,11.0400,35.3600,1.799964
FILLER_8_167,VPWR,li1,82.5700,35.3600,1.799878
FILLER_8_155,VPWR,li1,78.2000,35.3600,1.799878
FILLER_8_141,VPWR,li1,70.6100,35.3600,1.799882
FILLER_8_139,VPWR,li1,69.6900,35.3600,1.799882
FILLER_8_131,VPWR,li1,67.6200,35.3600,1.799883
FILLER_8_125,VPWR,li1,63.2500,35.3600,1.799888
FILLER_8_121,VPWR,li1,62.1000,35.3600,1.799888
FILLER_8_109,VPWR,li1,58.4200,35.3600,1.799891
FILLER_8_97,VPWR,li1,52.9000,35.3600,1.799897
FILLER_8_85,VPWR,li1,47.3800,35.3600,1.799902
FILLER_8_56,VPWR,li1,31.5100,35.3600,1.799932
FILLER_8_45,VPWR,li1,26.9100,35.3600,1.799947
FILLER_8_37,VPWR,li1,24.3800,35.3600,1.799956
FILLER_8_33,VPWR,li1,20.9300,35.3600,1.799964
FILLER_8_29,VPWR,li1,19.7800,35.3600,1.799964
FILLER_8_27,VPWR,li1,18.1700,35.3600,1.799964
FILLER_8_15,VPWR,li1,15.1800,35.3600,1.799964
FILLER_8_3,VPWR,li1,9.6600,35.3600,1.799964
FILLER_7_169,VPWR,li1,83.9500,29.9200,1.799868
FILLER_7_166,VPWR,li1,82.3400,29.9200,1.799868
FILLER_7_154,VPWR,li1,79.1200,29.9200,1.799869
FILLER_7_142,VPWR,li1,73.6000,29.9200,1.799870
FILLER_7_113,VPWR,li1,59.3400,29.9200,1.799881
FILLER_7_108,VPWR,li1,56.1200,29.9200,1.799884
FILLER_7_91,VPWR,li1,47.6100,29.9200,1.799901
FILLER_7_83,VPWR,li1,45.5400,29.9200,1.799905
FILLER_7_78,VPWR,li1,41.8600,29.9200,1.799910
FILLER_7_70,VPWR,li1,39.5600,29.9200,1.799915
FILLER_7_55,VPWR,li1,31.0500,29.9200,1.799935
FILLER_7_44,VPWR,li1,25.9900,29.9200,1.799946
FILLER_7_32,VPWR,li1,23.0000,29.9200,1.799957
FILLER_7_22,VPWR,li1,16.3300,29.9200,1.799949
FILLER_7_15,VPWR,li1,12.6500,29.9200,1.799943
FILLER_6_167,VPWR,li1,82.8000,29.9200,1.799868
FILLER_6_152,VPWR,li1,78.2000,29.9200,1.799869
FILLER_6_137,VPWR,li1,69.2300,29.9200,1.799872
FILLER_6_127,VPWR,li1,64.6300,29.9200,1.799876
FILLER_6_97,VPWR,li1,50.6000,29.9200,1.799896
FILLER_6_85,VPWR,li1,47.3800,29.9200,1.799901
FILLER_6_81,VPWR,li1,43.4700,29.9200,1.799910
FILLER_6_73,VPWR,li1,40.9400,29.9200,1.799915
FILLER_6_61,VPWR,li1,36.3400,29.9200,1.799921
FILLER_6_50,VPWR,li1,28.7500,29.9200,1.799941
FILLER_6_46,VPWR,li1,27.6000,29.9200,1.799946
FILLER_6_34,VPWR,li1,23.9200,29.9200,1.799951
FILLER_6_27,VPWR,li1,18.1700,29.9200,1.799951
FILLER_6_23,VPWR,li1,17.0200,29.9200,1.799949
FILLER_5_174,VPWR,li1,86.0200,24.4800,1.799801
FILLER_5_146,VPWR,li1,73.1400,24.4800,1.799818
FILLER_5_136,VPWR,li1,69.4600,24.4800,1.799825
FILLER_5_131,VPWR,li1,66.0100,24.4800,1.799829
FILLER_5_125,VPWR,li1,64.4000,24.4800,1.799834
FILLER_5_113,VPWR,li1,60.2600,24.4800,1.799841
FILLER_5_110,VPWR,li1,56.5800,24.4800,1.799851
FILLER_5_99,VPWR,li1,52.9000,24.4800,1.799857
FILLER_5_95,VPWR,li1,49.4500,24.4800,1.799865
FILLER_5_87,VPWR,li1,47.3800,24.4800,1.799872
FILLER_5_57,VPWR,li1,32.6600,24.4800,1.799915
FILLER_5_55,VPWR,li1,31.0500,24.4800,1.799922
FILLER_5_51,VPWR,li1,29.9000,24.4800,1.799922
FILLER_5_39,VPWR,li1,26.2200,24.4800,1.799937
FILLER_5_25,VPWR,li1,17.7100,24.4800,1.799954
FILLER_5_17,VPWR,li1,13.5700,24.4800,1.799954
FILLER_5_11,VPWR,li1,11.2700,24.4800,1.799954
FILLER_5_3,VPWR,li1,8.7400,24.4800,1.799954
FILLER_4_160,VPWR,li1,79.5800,24.4800,1.799807
FILLER_4_148,VPWR,li1,76.3600,24.4800,1.799810
FILLER_4_132,VPWR,li1,68.0800,24.4800,1.799825
FILLER_4_120,VPWR,li1,63.4800,24.4800,1.799834
FILLER_4_109,VPWR,li1,56.3500,24.4800,1.799851
FILLER_4_97,VPWR,li1,52.9000,24.4800,1.799857
FILLER_4_85,VPWR,li1,47.3800,24.4800,1.799872
FILLER_4_83,VPWR,li1,43.9300,24.4800,1.799878
FILLER_4_75,VPWR,li1,41.8600,24.4800,1.799884
FILLER_4_71,VPWR,li1,38.4100,24.4800,1.799893
FILLER_4_63,VPWR,li1,36.3400,24.4800,1.799899
FILLER_4_48,VPWR,li1,29.4400,24.4800,1.799922
FILLER_4_36,VPWR,li1,23.0000,24.4800,1.799946
FILLER_4_27,VPWR,li1,18.1700,24.4800,1.799954
FILLER_4_15,VPWR,li1,15.1800,24.4800,1.799954
FILLER_4_3,VPWR,li1,9.6600,24.4800,1.799954
FILLER_3_175,VPWR,li1,86.2500,19.0400,1.799867
FILLER_3_169,VPWR,li1,84.6400,19.0400,1.799867
FILLER_3_167,VPWR,li1,82.5700,19.0400,1.799867
FILLER_3_161,VPWR,li1,80.9600,19.0400,1.799867
FILLER_3_149,VPWR,li1,76.8200,19.0400,1.799867
FILLER_3_133,VPWR,li1,67.1600,19.0400,1.799871
FILLER_3_125,VPWR,li1,64.8600,19.0400,1.799873
FILLER_3_113,VPWR,li1,60.2600,19.0400,1.799877
